,職業,キャラクター,レベル,ポイント
1,n9,insunsky,1756,18115
2,n10,천마신녀,1716,14652
3,n9,고운비,867,12654
4,n10,뽀로로유치원,2030,12589
5,n2,레드마인,1720,11112
6,n0,자연의마신,1525,10233
7,n10,윤형석,2021,9752
8,n4,의사면허정지,2021,9661
9,n2,댕아,2047,9538
10,n16,공약,2025,9464
11,n2,다크루비,895,9400
12,n4,샤비o,1715,9358
13,n6,DestinyHERO2,2010,8475
14,n6,gojyosatoru,2019,8451
15,n2,우르햄,2014,8310
16,n8,유드로얄,726,7616
17,n4,O___Oa,2012,7549
18,n10,송그림,1926,7412
19,n1,폭한,2011,7410
20,n1,차도살인,1159,7400
21,n6,마카오박,761,7379
22,n4,홀리데인로마,2010,7086
23,n5,리에스,917,6936
24,n24,Piracy,2030,6680
25,n8,가품,2030,6440
26,n8,달빛바람v,1810,6193
27,n1,sdfsfsdf,1770,6068
28,n8,오데트,2005,6043
29,n8,아리검,2034,6018
30,n1,뜨거운형제,2000,5878
31,n4,오늘그녀순간,1982,5837
32,n19,김인성2,1850,5836
33,n0,Vaga_Bond,711,5821
34,n1,뭐이새기야,1438,5478
35,n1,천국의기사1,1532,5352
36,n9,무대뽀걸,1927,5304
37,n4,의사면허취소,2015,5303
38,n0,초특가,1945,5289
39,n4,홀__리,1918,5139
40,n13,변신봉으로때리기,1978,5116
41,n9,명궁revis,828,5094
42,n19,결점,2058,5080
43,n0,노을산마루,752,5057
44,n1,별이랑사,2000,5014
45,n20,지금니순간,2005,4990
46,n20,눈꽃잎,1714,4953
47,n8,힘을숨긴궁수,1916,4887
48,n8,솔잎새,2003,4858
49,n19,에넬,2030,4817
50,n0,BeautifulLife,868,4809
51,n2,김갑중,1984,4757
52,n0,친구란두글자,954,4626
53,n10,꼬마여우_JM,748,4588
54,n14,장야,1958,4579
55,n21,엔도르시,2000,4516
56,n19,료네,2015,4501
57,n7,핑크블루,2020,4310
58,n14,블러드체페쉬,2013,4296
59,n10,수성용,2002,4291
60,n8,윈도우걸,874,4180
61,n0,타락한gg기사,878,4036
62,n0,멜로우키스,873,4036
63,n22,쑤까,1894,4007
64,n8,천상재해,2000,3810
65,n2,BTS_RapMonster,2004,3808
66,n9,Browns궁수,1527,3781
67,n7,동관상사,867,3767
68,n10,혈마여련사,965,3707
69,n4,Twitter,2000,3656
70,n2,라꿍이랑,2003,3654
71,n24,xxXxXxx,2030,3628
72,n16,하이드넬,2000,3588
73,n16,하슈람,2021,3532
74,n0,샷아빠,946,3525
75,n1,도검비수,1840,3481
76,n10,xKira,734,3458
77,n3,코울슬로,1667,3449
78,n14,Tosihiro,2000,3431
79,n10,이양_조련,806,3409
80,n7,아르로미토스,2030,3392
81,n13,거치른이쁜걸,844,3357
82,n2,황제나라짱,761,3269
83,n9,상콤발랄,855,3261
84,n2,hong2,421,3179
85,n9,여전사도성,931,3164
86,n19,수감,1691,3151
87,n9,JNS마창,2003,3141
88,n1,징한아이,928,3124
89,n6,블론드,1761,3116
90,n20,민소매,1376,3070
91,n11,예쁜누님,976,3069
92,n4,_Taric_,1671,3020
93,n0,김새봄,781,2969
94,n1,퍼펙트챔피언,1382,2954
95,n0,잭니클라우스,1340,2942
96,n4,_천도_,1963,2930
97,n10,미워할수없는존재,714,2927
98,n8,포세이돈의딸,1734,2925
99,n2,?0firdoqwucfeki,517,2908
100,n1,파괴의신념,1504,2881
