,職業,キャラクター,レベル,ポイント
1,n9,insunsky,1754,18036
2,n10,천마신녀,1709,14652
3,n9,고운비,867,12654
4,n2,레드마인,1713,11112
5,n10,뽀로로유치원,2028,10218
6,n0,자연의마신,1518,10200
7,n10,윤형석,2021,9752
8,n4,의사면허정지,2021,9661
9,n16,공약,2025,9464
10,n2,다크루비,895,9400
11,n4,샤비o,1708,9358
12,n6,gojyosatoru,2019,8451
13,n2,댕아,2037,8426
14,n6,DestinyHERO2,2009,8375
15,n8,유드로얄,726,7616
16,n1,폭한,2011,7410
17,n1,차도살인,1159,7400
18,n6,마카오박,761,7379
19,n4,홀리데인로마,2010,7086
20,n10,송그림,1910,7004
21,n5,리에스,917,6936
22,n2,우르햄,2011,6872
23,n24,Piracy,2030,6616
24,n8,가품,2030,6406
25,n8,달빛바람v,1810,6193
26,n1,sdfsfsdf,1769,6068
27,n4,O___Oa,2010,6045
28,n8,오데트,2004,6043
29,n8,아리검,2033,6017
30,n1,뜨거운형제,2000,5878
31,n0,Vaga_Bond,711,5821
32,n1,뭐이새기야,1438,5478
33,n4,의사면허취소,2014,5303
34,n1,천국의기사1,1513,5206
35,n9,무대뽀걸,1918,5144
36,n4,홀__리,1918,5139
37,n9,명궁revis,828,5094
38,n0,노을산마루,752,5057
39,n0,별이랑사,2000,5013
40,n20,지금니순간,2005,4990
41,n19,김인성2,1829,4959
42,n20,눈꽃잎,1714,4953
43,n8,힘을숨긴궁수,1916,4887
44,n19,결점,2052,4839
45,n0,BeautifulLife,868,4809
46,n8,솔잎새,2002,4730
47,n0,친구란두글자,954,4626
48,n10,꼬마여우_JM,748,4588
49,n19,료네,2014,4499
50,n14,블러드체페쉬,2013,4296
51,n10,수성용,2002,4291
52,n7,핑크블루,2016,4233
53,n21,엔도르시,1990,4187
54,n8,윈도우걸,874,4180
55,n0,초특가,1908,4142
56,n0,타락한gg기사,878,4036
57,n0,멜로우키스,873,4036
58,n2,BTS_RapMonster,2003,3790
59,n9,Browns궁수,1512,3768
60,n7,동관상사,867,3767
61,n4,오늘그녀순간,1896,3713
62,n10,혈마여련사,965,3707
63,n4,Twitter,2000,3656
64,n2,라꿍이랑,2002,3638
65,n17,하이드넬,2000,3585
66,n24,xxXxXxx,2027,3566
67,n0,샷아빠,946,3525
68,n10,xKira,734,3458
69,n3,코울슬로,1667,3449
70,n10,이양_조련,806,3409
71,n22,쑤까,1854,3378
72,n13,거치른이쁜걸,844,3357
73,n7,아르로미토스,2030,3350
74,n2,황제나라짱,761,3269
75,n9,상콤발랄,855,3261
76,n14,Tosihiro,2000,3210
77,n2,hong2,421,3179
78,n9,여전사도성,931,3164
79,n8,천상재해,1970,3151
80,n19,수감,1691,3151
81,n19,에넬,2001,3144
82,n1,징한아이,928,3124
83,n6,블론드,1760,3116
84,n20,민소매,1376,3070
85,n11,예쁜누님,976,3069
86,n2,김갑중,1853,3047
87,n5,_Taric_,1671,3020
88,n9,JNS마창,1978,3004
89,n13,변신봉으로때리기,1883,2986
90,n0,김새봄,781,2969
91,n1,퍼펙트챔피언,1382,2954
92,n4,_천도_,1963,2930
93,n0,잭니클라우스,1311,2930
94,n10,미워할수없는존재,714,2927
95,n8,포세이돈의딸,1733,2925
96,n2,?0firdoqwucfeki,517,2908
97,n1,파괴의신념,1502,2881
98,n10,윈드에로우,909,2823
99,n2,아룡,705,2813
100,n4,철퇴로니뚝배기를,1515,2790
