,職業,キャラクター,レベル,ポイント
1,n8,Deadly,1444,34160
2,n8,다누리,1835,22973
3,n2,뉴삼총사,1893,21784
4,n10,운좋은고양이,2011,19586
5,n13,오리,2022,18747
6,n1,Guan_Yu,1459,16425
7,n20,전여친,1928,15920
8,n7,_천상,1109,15355
9,n9,민쏘쏘,2000,15309
10,n22,물련금,2000,15072
11,n8,샤또지마,1941,14074
12,n24,얌시선장,2000,13801
13,n6,와니천사,1908,13582
14,n14,마악마,2000,13138
15,n10,v1p1최강의조련사,882,13075
16,n0,운정리파괴자,2009,13003
17,n7,금돌,2007,12854
18,n0,산타루치노,2006,12763
19,n2,지옥불_,1927,12256
20,n7,기억해사랑해,1262,11740
21,n8,이치키,2018,11728
22,n4,인생_콜전용,1714,11597
23,n0,헤독,2017,11416
24,n8,스마트무빙,1985,11257
25,n8,maya,921,11136
26,n2,리트군,1304,10991
27,n8,HOOT,2011,10980
28,n19,길선미,2024,10631
29,n22,리퍼지크,2025,10404
30,n9,나를찾지마,2011,10306
31,n12,S2조자룡,1411,10306
32,n2,SeungEE,2000,10093
33,n7,묵꼼,1844,9810
34,n3,파이오니아,1874,9674
35,n8,vvvvvvvvvvvvv,1747,9647
36,n8,아려니,2010,9570
37,n20,유이퐁,1995,9408
38,n19,사학광학사,1392,9357
39,n3,버닝12,1912,9348
40,n7,잇섭,2006,9336
41,n20,MILKMAID,1942,9232
42,n4,무드리치,2000,9186
43,n2,감자고구마,2018,8792
44,n1,없노,1794,8653
45,n0,화이어,708,8600
46,n9,Hwal,1775,8594
47,n8,지긋이창,2000,8567
48,n13,반짝반짝작은별,1917,8549
49,n8,Lo또,1966,8500
50,n9,가행건부,1772,8390
51,n4,삿제,1344,8379
52,n7,명량해전,2006,8229
53,n25,부선장,1340,8081
54,n23,돌아온연금,2000,7921
55,n6,투컷,1279,7888
56,n0,배스낚시,1481,7704
57,n9,귓볼탱탱,1418,7540
58,n8,보찌,2001,7536
59,n14,리촹,1991,7461
60,n12,주공주,1366,7453
61,n16,바라코스,2019,7420
62,n20,SolarFlare,2000,7409
63,n6,깐지데쓰,899,7313
64,n20,뱌이,2003,7301
65,n23,Gift_,1950,7152
66,n8,한우육회,1925,7152
67,n19,오랜방황의끝,1997,7129
68,n2,오사카_유니버셜,1366,7129
69,n21,핼버드,1683,7071
70,n8,스카이부동산,1959,7061
71,n13,너키,1986,7025
72,n0,하늘이다,905,7020
73,n20,웅치킨,2000,6986
74,n14,효됴르원펀치,1387,6914
75,n2,천상마법지존,774,6904
76,n24,망침,2008,6902
77,n8,유로폼,2006,6897
78,n4,1____M,1924,6886
79,n20,서하엘,1944,6842
80,n20,지죤,1960,6837
81,n19,너랭이,2003,6797
82,n8,페르파,1809,6774
83,n8,시옷,2005,6769
84,n12,춰콜릿,1892,6708
85,n16,씽긋,1745,6700
86,n22,탄알일발장전,1952,6689
87,n1,Trudy,1946,6670
88,n9,여교사,1703,6656
89,n4,무기없는잇터님,2013,6626
90,n8,양갱수리,2000,6604
91,n22,슈퍼파워연금,1774,6568
92,n14,결제가아니라결재,2007,6462
93,n4,튼실,2000,6414
94,n19,리정인,2000,6407
95,n9,신민아이유인나,1812,6389
96,n6,리치골드,601,6310
97,n20,등치,2000,6257
98,n23,앙금술사,2000,6198
99,n1,D_VA,2000,6156
100,n9,최서린,2000,6108
