,職業,キャラクター,レベル,ポイント
1,n19,커럽,2039,25889
2,n20,NapIes,2016,24743
3,n12,봉선생,1513,21673
4,n8,yh창병,2035,20311
5,n10,핑크펄,1186,18853
6,n9,구공레이디,2001,18822
7,n19,Devas,2000,18635
8,n9,먀옹,1842,18437
9,n7,개킹받쥬,2000,18143
10,n22,덥크,1826,17411
11,n1,녹백,1800,16374
12,n8,켈미,2003,16332
13,n2,Vishnu,1990,15712
14,n5,혈색,1828,15636
15,n16,최온,1899,15227
16,n2,그냥보조캐릭터,2010,15188
17,n19,사랑의인사,2026,14949
18,n7,임나엘,1910,14918
19,n14,적치,1821,14752
20,n8,바다의사랑,1804,14678
21,n20,지메,1980,14653
22,n16,잔댜르크,2000,14005
23,n8,찰슨,2013,13959
24,n14,강강술술,2000,13737
25,n5,Brahma,2000,13376
26,n19,강술전용버프켈,1831,13339
27,n9,뿌잉뽀잉,2010,12392
28,n1,돈키오테,2032,12304
29,n13,윙첼,2000,12028
30,n1,강술전용시머링,1842,11670
31,n9,신녀,2000,11427
32,n13,이뮨,1838,11379
33,n2,체리빙수,2013,10928
34,n21,파초선,1975,10874
35,n9,뚫어드림,1881,10849
36,n7,우치하강술이,1730,10264
37,n12,체페시,2000,10211
38,n7,스껄,2000,10057
39,n5,타락한강술,1731,9994
40,n0,CrimsonKnight,2000,9889
41,n4,q주몽p,856,9755
42,n23,연연술술,1697,9218
43,n9,얼짱소녀,763,9121
44,n2,1004대장,756,9072
45,n23,liillililililili,1626,8966
46,n0,실밥이니,2012,8820
47,n16,쥬금이_영,2007,8800
48,n19,Mild_수인,2000,8741
49,n20,찰슨_메,2003,8455
50,n8,silo,1904,8105
51,n24,구눙,2017,7952
52,n8,우리반슛돌이,2008,7837
53,n8,Polaris,1373,7509
54,n23,금모으기운동,1738,7473
55,n7,천사소녀,1981,7464
56,n8,아리아드,2000,7297
57,n19,수요타,1967,6996
58,n4,지화자뉴달봉,1502,6910
59,n22,모험담,1998,6875
60,n10,버디와친구들,1500,6844
61,n14,내겐너무멋진그대,1949,6693
62,n11,환락가,1486,6567
63,n6,서랍속통닭,1289,6559
64,n2,버비야,1356,6543
65,n0,Reilz,1952,6465
66,n20,바게트,1938,6406
67,n25,좀이쁜닉네임,1729,6275
68,n16,발라리안,1983,6167
69,n0,이쁜아2,1258,6078
70,n7,갓무도가,1589,6038
71,n9,남천,2000,5939
72,n4,s세라s,1946,5891
73,n10,우주소년,2003,5840
74,n2,q삼족오p,853,5825
75,n10,평화의행진곡,1571,5705
76,n20,Stella_,1954,5648
77,n14,강강슐슐,1855,5596
78,n3,헤차니스a,860,5561
79,n13,지지않는청춘,1822,5476
80,n2,작열,759,5475
81,n10,LakShmi,1571,5416
82,n10,한나수이,649,5248
83,n4,천사사랑3,759,5234
84,n10,버닝조련1,923,5142
85,n1,바른말고운말,1500,4813
86,n8,dfsfsgferw,781,4808
87,n9,적중100퍼,781,4808
88,n19,찰슨_수,1881,4756
89,n18,단건우,1575,4668
90,n14,깐뽀,1770,4637
91,n16,못난이님,1346,4629
92,n7,천천히크는사람,1281,4596
93,n8,어르신,964,4584
94,n2,Celebrity,1632,4556
95,n10,푸른달의마녀,344,4452
96,n8,유티,1418,4362
97,n6,인자무인,708,4304
98,n0,s가을동화s,792,4298
99,n10,밤조련,1923,4251
100,n9,나만안되는연애,1695,4212
