,職業,キャラクター,レベル,ポイント
1,n9,Deadly,1461,34168
2,n12,오리,2042,29240
3,n10,운좋은고양이,2033,26507
4,n9,다누리,1835,22973
5,n2,뉴삼총사,1895,21786
6,n0,산타루치노,2033,20693
7,n8,이치키,2033,19378
8,n19,길선미,2040,19006
9,n0,운정리파괴자,2021,17913
10,n22,리퍼지크,2040,17628
11,n2,감자고구마,2030,17068
12,n20,전여친,2000,17032
13,n1,Guan_Yu,1459,16425
14,n7,와니천사,2000,15479
15,n7,_천상,1256,15359
16,n8,민쏘쏘,2000,15309
17,n14,마악마,2005,15273
18,n22,물련금,2000,15072
19,n14,결제가아니라결재,2032,14683
20,n8,HOOT,2014,14312
21,n24,얌시선장,2000,14286
22,n8,샤또지마,1971,14123
23,n8,보찌,2020,13493
24,n20,웅치킨,2022,13461
25,n10,v1p1최강의조련사,882,13075
26,n7,금돌,2007,12854
27,n0,여체1,2030,12442
28,n16,웅치키,2037,12320
29,n2,지옥불_,1931,12267
30,n3,버닝12,1991,12219
31,n9,숑숑이활쏜다,2037,11895
32,n8,주악꾸악주의,2026,11825
33,n7,기억해사랑해,1262,11740
34,n4,인생_콜전용,1714,11597
35,n15,리촹,2011,11548
36,n2,망파,1980,11489
37,n22,슈퍼파워연금,1964,11429
38,n0,헤독,2017,11416
39,n8,스마트무빙,1985,11257
40,n25,짱친,2016,11253
41,n18,사학광학사,1604,11190
42,n20,등치,2020,11158
43,n8,maya,923,11136
44,n10,빠칸,2011,11076
45,n2,리트군,1304,10991
46,n7,명량해전,2022,10848
47,n7,잇섭,2014,10725
48,n8,아려니,2018,10616
49,n20,뱌이,2012,10436
50,n9,나를찾지마,2011,10306
51,n12,S2조자룡,1411,10306
52,n8,Lo또,2000,10206
53,n2,SeungEE,2000,10180
54,n3,파이오니아,1923,10075
55,n19,차우니,1914,9985
56,n8,맹밍,2019,9826
57,n20,유이퐁,2001,9823
58,n7,묵꼼,1845,9810
59,n13,주공주,1436,9806
60,n19,리정인,2015,9745
61,n8,한우육회,2000,9717
62,n8,vvvvvvvvvvvvv,1747,9647
63,n8,죽어줄래,2030,9596
64,n4,응묵,1976,9537
65,n20,MILKMAID,1984,9435
66,n10,장찬미,1826,9342
67,n10,Dark다모,2011,9314
68,n23,Gift_,1989,9282
69,n2,멋진숑숑이,2029,9281
70,n13,응식이,1974,9280
71,n4,무드리치,2000,9186
72,n7,장은일,1997,9163
73,n0,없노,1808,9154
74,n8,Hwal,1795,9117
75,n0,Trudy,1985,9107
76,n8,스카이부동산,2000,8909
77,n8,심판,2027,8761
78,n0,배스낚시,1514,8708
79,n20,지죤,2000,8648
80,n0,화이어,708,8600
81,n9,지긋이창,2000,8567
82,n13,반짝반짝작은별,1917,8549
83,n21,핼버드,1940,8533
84,n13,너키,2005,8441
85,n9,귓볼탱탱,1457,8428
86,n9,가행건부,1772,8390
87,n4,삿제,1344,8379
88,n20,서하엘,1985,8367
89,n21,이창원,2000,8316
90,n16,바라코스,2023,8308
91,n9,빨쿠,2012,8272
92,n19,중약,2000,8193
93,n23,임플로드,2000,8176
94,n22,쇼팬,2043,8133
95,n14,앙루삥뽕,1960,8116
96,n5,힐들어간다입벌려,2000,8098
97,n24,부선장,1340,8081
98,n10,투언,1874,7955
99,n23,돌아온연금,2000,7921
100,n6,투컷,1280,7889
