,,,,
1,,DEVAIN,1222,13630
2,,inta,1280,7329
3,,흑염룡,1377,6129
4,,2MORO,1408,4373
5,,배꼽,1369,3560
6,,Deft,1354,3339
7,,IIllllllllllIlll,1360,3330
8,,선임,1292,3310
9,,버베나,1262,3310
10,,백관,1301,3143
11,,떠돌이_,554,2856
12,,큐이,1409,2749
13,,셀리,425,2642
14,,공쥬님,869,2413
15,,넝쿨이,1304,2382
16,,활주,1277,2340
17,,티누,1004,2205
18,,제이비,1180,2201
19,,Slayer,1378,2121
20,,TURN,1270,1850
21,,버키,1250,1753
22,,다멜잉,1288,1703
23,,변신소녀님,1205,1645
24,,하정우,1251,1584
25,,비프리즈,1323,1570
26,,웨여,1251,1566
27,,칼전니크당,882,1503
28,,파벨,1255,1485
29,,수라a,1157,1441
30,,__수인,1181,1433
31,,SiegeGun,1166,1393
32,,또식소환,1293,1262
33,,역살,1185,1261
34,,Lipton,1246,1223
35,,lolol,1243,1207
36,,젤리삐,1087,1183
37,,유나영,1131,1162
38,,삼미리,897,1127
39,,은영,1145,1113
40,,예뻐,135,1108
41,,곽명훈,1137,1088
42,,워버러버덥덥,1088,1075
43,,오로치,1206,1068
44,,Vayne,676,1047
45,,히쭉,1159,1046
46,,덜렁,1236,1014
47,,__09,1075,1012
48,,WonderWoman,944,1004
49,,천년용왕,404,1000
50,,RaonLee,1201,990
51,,전설,926,968
52,,YOLOMAID,1001,957
53,,곰슬기,1203,936
54,,평정,1277,933
55,,maze_red,1396,932
56,,너굴이,1178,908
57,,Sona,703,897
58,,음속,1104,890
59,,갈증,1204,884
60,,콜드브루,1267,877
61,,일월이,619,876
62,,지휘관,1143,873
63,,Soraka,698,872
64,,수기광호,1281,862
65,,고구마망,1354,861
66,,Lulu,677,848
67,,Squire,928,844
68,,하노비,884,828
69,,KEYBOARDWORRIER,978,796
70,,달빛에지는혼,1101,782
71,,크고아름다운검,1128,775
72,,new도,813,770
73,,양인군자,876,762
74,,까만집사,1020,744
75,,쏘럭,1236,724
76,,선녀,801,718
77,,민둥산,1270,715
78,,탐슨,1091,699
79,,간코쿠,921,695
80,,카심,920,684
81,,참외배꼽,975,667
82,,달콤살벌,727,654
83,,또식마창,1023,649
84,,건법사,1066,648
85,,뽕잎,1206,634
86,,유랑거북이,1012,632
87,,도박왕,901,630
88,,Claude,1354,617
89,,띵오와,1102,614
90,,kkamsy,907,609
91,,카이지,927,602
92,,임마누엘,1171,600
93,,발도우,904,594
94,,허미트,1071,585
95,,정지풀어줘,1101,579
96,,미네랄,748,576
97,,창으로챙챙,1101,566
98,,잭슨,920,561
99,,사신소녀,1393,546
100,,Orly,1025,541
