,,,,
1,,DEVAIN,1340,13875
2,,inta,1280,7329
3,,흑염룡,1419,6300
4,,마스펠,1734,5619
5,,2MORO,1445,4557
6,,버베나,1369,3726
7,,배꼽,1412,3645
8,,선임,1308,3626
9,,Deft,1397,3486
10,,IIllllllllllIlll,1360,3330
11,,백관,1301,3143
12,,떠돌이_,554,2856
13,,큐이,1410,2750
14,,셀리,425,2642
15,,공쥬님,869,2413
16,,넝쿨이,1304,2382
17,,고구마망,1486,2370
18,,활주,1281,2359
19,,제이비,1182,2206
20,,티누,1004,2205
21,,Slayer,1399,2163
22,,비_일오,1281,1916
23,,RaonLee,1252,1870
24,,TURN,1272,1852
25,,버키,1250,1753
26,,하정우,1341,1749
27,,다멜잉,1288,1703
28,,변신소녀님,1205,1681
29,,메이커,1435,1593
30,,은영,1374,1581
31,,비프리즈,1324,1573
32,,웨여,1252,1566
33,,칼전니크당,882,1503
34,,파벨,1256,1485
35,,역살,1251,1472
36,,수라a,1157,1441
37,,__수인,1182,1433
38,,이더리움코인,1328,1432
39,,SiegeGun,1174,1405
40,,한겨레,1329,1360
41,,유나영,1194,1344
42,,또식소환,1294,1262
43,,Lipton,1252,1225
44,,lolol,1243,1207
45,,젤리삐,1087,1183
46,,전설,1138,1175
47,,삼미리,922,1155
48,,__형,1300,1130
49,,예뻐,135,1108
50,,곽명훈,1188,1104
51,,콜드브루,1289,1093
52,,오로치,1265,1084
53,,워버러버덥덥,1088,1075
54,,Vayne,676,1047
55,,히쭉,1159,1046
56,,나빌레라,1384,1043
57,,__09,1075,1017
58,,덜렁,1236,1014
59,,maze_red,1434,1011
60,,WonderWoman,957,1006
61,,천년용왕,404,1000
62,,달빛에지는혼,1142,987
63,,쏘럭,1312,979
64,,YOLOMAID,1001,957
65,,참외배꼽,1226,955
66,,낭천,1269,945
67,,너굴이,1222,938
68,,곰슬기,1243,936
69,,평정,1279,933
70,,한야,1297,930
71,,뽀스,1399,927
72,,풀림,1332,897
73,,Sona,703,897
74,,음속,1104,890
75,,갈증,1204,884
76,,일월이,619,876
77,,지휘관,1145,873
78,,Soraka,698,872
79,,이망,1215,865
80,,수기광호,1281,862
81,,Lulu,677,848
82,,Squire,928,844
83,,하노비,884,828
84,,KEYBOARDWORRIER,978,796
85,,크고아름다운검,1128,775
86,,new도,813,770
87,,양인군자,876,762
88,,까만집사,1034,761
89,,도레미파,1419,750
90,,민둥산,1279,734
91,,사신소녀,1480,718
92,,선녀,801,718
93,,이준석,1374,714
94,,건법사,1156,711
95,,탐슨,1091,699
96,,간코쿠,921,695
97,,김포,1457,689
98,,카심,925,684
99,,영_오,1129,677
100,,유랑거북이,1045,673
