,職業,キャラクター,レベル,ポイント
1,n8,Deadly,1443,34160
2,n8,다누리,1835,22973
3,n2,뉴삼총사,1893,21784
4,n10,운좋은고양이,2010,19505
5,n13,오리,2021,18613
6,n1,Guan_Yu,1459,16425
7,n20,전여친,1928,15920
8,n7,_천상,1109,15355
9,n8,민쏘쏘,2000,15309
10,n22,물련금,2000,15072
11,n8,샤또지마,1940,14074
12,n24,얌시선장,2000,13748
13,n6,와니천사,1908,13582
14,n14,마악마,2000,13138
15,n10,v1p1최강의조련사,882,13075
16,n0,운정리파괴자,2009,12946
17,n7,금돌,2007,12854
18,n0,산타루치노,2005,12655
19,n3,지옥불_,1927,12256
20,n7,기억해사랑해,1262,11740
21,n8,이치키,2018,11624
22,n4,인생_콜전용,1714,11597
23,n0,헤독,2017,11416
24,n8,스마트무빙,1985,11257
25,n8,maya,921,11136
26,n2,리트군,1304,10991
27,n8,HOOT,2011,10885
28,n19,길선미,2024,10525
29,n9,나를찾지마,2011,10306
30,n12,S2조자룡,1411,10306
31,n22,리퍼지크,2025,10273
32,n2,SeungEE,2000,10093
33,n7,묵꼼,1844,9810
34,n3,파이오니아,1872,9661
35,n8,vvvvvvvvvvvvv,1747,9647
36,n8,아려니,2010,9546
37,n20,유이퐁,1995,9369
38,n19,사학광학사,1391,9357
39,n3,버닝12,1911,9309
40,n20,MILKMAID,1941,9229
41,n7,잇섭,2006,9218
42,n4,무드리치,2000,9186
43,n2,감자고구마,2018,8692
44,n1,없노,1794,8625
45,n0,화이어,708,8600
46,n8,지긋이창,2000,8567
47,n9,Hwal,1774,8560
48,n13,반짝반짝작은별,1917,8549
49,n8,Lo또,1965,8451
50,n9,가행건부,1772,8390
51,n4,삿제,1344,8379
52,n7,명량해전,2006,8195
53,n25,부선장,1340,8081
54,n23,돌아온연금,2000,7921
55,n6,투컷,1279,7888
56,n0,배스낚시,1479,7666
57,n9,귓볼탱탱,1417,7486
58,n12,주공주,1366,7453
59,n8,보찌,2001,7436
60,n20,SolarFlare,2000,7409
61,n14,리촹,1989,7389
62,n6,깐지데쓰,899,7313
63,n16,바라코스,2018,7288
64,n20,뱌이,2002,7230
65,n2,오사카_유니버셜,1366,7129
66,n23,Gift_,1948,7116
67,n19,오랜방황의끝,1996,7106
68,n8,한우육회,1923,7088
69,n21,핼버드,1683,7071
70,n0,하늘이다,905,7020
71,n8,스카이부동산,1956,6961
72,n13,너키,1984,6948
73,n2,천상마법지존,774,6904
74,n24,망침,2008,6902
75,n4,1____M,1924,6886
76,n20,웅치킨,1996,6878
77,n14,효됴르원펀치,1387,6869
78,n8,유로폼,2006,6834
79,n20,서하엘,1943,6786
80,n8,페르파,1809,6774
81,n19,너랭이,2003,6771
82,n20,지죤,1958,6769
83,n8,시옷,2005,6711
84,n12,춰콜릿,1892,6708
85,n16,씽긋,1745,6700
86,n9,여교사,1703,6656
87,n4,무기없는잇터님,2013,6626
88,n22,탄알일발장전,1950,6624
89,n1,Trudy,1944,6610
90,n8,양갱수리,2000,6604
91,n22,슈퍼파워연금,1769,6492
92,n4,튼실,2000,6414
93,n19,리정인,2000,6407
94,n9,신민아이유인나,1812,6389
95,n14,결제가아니라결재,2006,6359
96,n6,리치골드,601,6310
97,n23,앙금술사,2000,6198
98,n20,등치,1998,6173
99,n1,D_VA,2000,6155
100,n9,최서린,2000,6108
