,職業,キャラクター,レベル,ポイント
1,n8,Deadly,1444,34160
2,n8,다누리,1835,22973
3,n2,뉴삼총사,1893,21784
4,n10,운좋은고양이,2011,19642
5,n13,오리,2022,18827
6,n1,Guan_Yu,1459,16425
7,n20,전여친,1928,15920
8,n7,_천상,1109,15355
9,n9,민쏘쏘,2000,15309
10,n22,물련금,2000,15072
11,n8,샤또지마,1942,14077
12,n24,얌시선장,2000,13838
13,n6,와니천사,1908,13582
14,n14,마악마,2000,13138
15,n10,v1p1최강의조련사,882,13075
16,n0,운정리파괴자,2009,13061
17,n7,금돌,2007,12854
18,n0,산타루치노,2007,12844
19,n2,지옥불_,1927,12256
20,n8,이치키,2019,11842
21,n7,기억해사랑해,1262,11740
22,n4,인생_콜전용,1714,11597
23,n0,헤독,2017,11416
24,n8,스마트무빙,1985,11257
25,n8,maya,921,11136
26,n8,HOOT,2011,11040
27,n2,리트군,1304,10991
28,n19,길선미,2024,10717
29,n22,리퍼지크,2026,10502
30,n9,나를찾지마,2011,10306
31,n12,S2조자룡,1411,10306
32,n2,SeungEE,2000,10093
33,n7,묵꼼,1844,9810
34,n3,파이오니아,1875,9689
35,n8,vvvvvvvvvvvvv,1747,9647
36,n8,아려니,2010,9600
37,n7,잇섭,2007,9447
38,n20,유이퐁,1995,9423
39,n3,버닝12,1913,9381
40,n19,사학광학사,1392,9357
41,n20,MILKMAID,1943,9235
42,n4,무드리치,2000,9186
43,n2,감자고구마,2019,8872
44,n1,없노,1795,8672
45,n9,Hwal,1776,8639
46,n0,화이어,708,8600
47,n8,지긋이창,2000,8567
48,n13,반짝반짝작은별,1917,8549
49,n8,Lo또,1967,8542
50,n9,가행건부,1772,8390
51,n4,삿제,1344,8379
52,n7,명량해전,2007,8255
53,n25,부선장,1340,8081
54,n23,돌아온연금,2000,7921
55,n6,투컷,1279,7888
56,n0,배스낚시,1482,7746
57,n8,보찌,2002,7610
58,n9,귓볼탱탱,1420,7573
59,n14,리촹,1993,7522
60,n16,바라코스,2020,7519
61,n12,주공주,1366,7453
62,n20,SolarFlare,2000,7409
63,n20,뱌이,2003,7372
64,n6,깐지데쓰,899,7313
65,n8,한우육회,1926,7206
66,n23,Gift_,1951,7191
67,n19,오랜방황의끝,1997,7154
68,n8,스카이부동산,1961,7133
69,n2,오사카_유니버셜,1366,7129
70,n21,핼버드,1683,7071
71,n20,웅치킨,2000,7070
72,n13,너키,1988,7070
73,n0,하늘이다,905,7020
74,n14,효됴르원펀치,1388,6952
75,n8,유로폼,2006,6939
76,n20,지죤,1962,6920
77,n24,망침,2008,6912
78,n2,천상마법지존,774,6904
79,n4,1____M,1924,6886
80,n20,서하엘,1945,6868
81,n8,시옷,2005,6825
82,n19,너랭이,2003,6818
83,n8,페르파,1809,6774
84,n22,탄알일발장전,1954,6740
85,n1,Trudy,1948,6723
86,n12,춰콜릿,1892,6708
87,n16,씽긋,1745,6700
88,n9,여교사,1703,6656
89,n4,무기없는잇터님,2013,6626
90,n22,슈퍼파워연금,1777,6622
91,n8,양갱수리,2000,6604
92,n14,결제가아니라결재,2007,6555
93,n4,튼실,2000,6414
94,n19,리정인,2000,6407
95,n9,신민아이유인나,1812,6389
96,n20,등치,2000,6319
97,n6,리치골드,601,6310
98,n23,앙금술사,2000,6198
99,n1,D_VA,2000,6157
100,n2,망파,1774,6155
