,職業,キャラクター,レベル,ポイント
1,n9,insunsky,1668,16628
2,n10,천마신녀,1615,14651
3,n9,고운비,867,12654
4,n2,레드마인,1619,11111
5,n0,자연의마신,1455,10031
6,n9,test_1,853,9841
7,n2,다크루비,895,9400
8,n4,샤비o,1612,9357
9,n6,DestinyHERO2,1968,7738
10,n8,유드로얄,726,7616
11,n1,차도살인,1159,7400
12,n6,마카오박,761,7379
13,n5,리에스,917,6936
14,n1,폭한,1954,6474
15,n4,홀리데인로마,1987,6377
16,n1,뜨거운형제,1902,5875
17,n0,Vaga_Bond,711,5821
18,n0,sdfsfsdf,1640,5597
19,n1,뭐이새기야,1438,5478
20,n10,송그림,1730,5421
21,n9,명궁revis,828,5094
22,n0,노을산마루,752,5057
23,n2,댕아,2004,4973
24,n20,눈꽃잎,1714,4953
25,n24,Piracy,2003,4843
26,n0,BeautifulLife,868,4809
27,n10,윤형석,2001,4791
28,n4,의사면허정지,2001,4763
29,n1,천국의기사1,1309,4664
30,n0,친구란두글자,954,4626
31,n10,꼬마여우_JM,748,4588
32,n8,달빛바람v,1667,4502
33,n8,아리검,2001,4439
34,n19,결점,2036,4287
35,n10,수성용,2000,4282
36,n9,무대뽀걸,1823,4242
37,n0,별이랑사,1944,4232
38,n8,윈도우걸,874,4180
39,n0,타락한gg기사,878,4036
40,n0,멜로우키스,873,4036
41,n19,김인성2,1753,3877
42,n7,동관상사,867,3767
43,n15,블러드체페쉬,1985,3720
44,n9,Browns궁수,1306,3713
45,n10,혈마여련사,965,3707
46,n0,샷아빠,946,3525
47,n10,xKira,734,3458
48,n10,이양_조련,806,3409
49,n4,Twitter,1930,3406
50,n21,엔도르시,1942,3402
51,n7,핑크블루,1984,3370
52,n13,거치른이쁜걸,844,3357
53,n8,오데트,1825,3294
54,n2,황제나라짱,761,3269
55,n9,상콤발랄,855,3261
56,n2,우르햄,1922,3207
57,n2,hong2,421,3179
58,n9,여전사도성,931,3164
59,n1,징한아이,928,3124
60,n6,블론드,1759,3116
61,n4,O___Oa,1918,3115
62,n3,코울슬로,1579,3070
63,n20,민소매,1376,3070
64,n11,예쁜누님,976,3069
65,n0,김새봄,781,2969
66,n1,퍼펙트챔피언,1382,2954
67,n10,미워할수없는존재,714,2927
68,n8,포세이돈의딸,1732,2925
69,n16,공약,1984,2920
70,n2,?0firdoqwucfeki,517,2908
71,n0,잭니클라우스,1272,2904
72,n1,파괴의신념,1500,2881
73,n10,윈드에로우,909,2823
74,n2,아룡,705,2813
75,n4,철퇴로니뚝배기를,1513,2790
76,n1,칸황,1393,2746
77,n8,가품,1918,2730
78,n24,xxXxXxx,1970,2699
79,n0,배리본즈,800,2688
80,n19,에넬,1922,2686
81,n8,현아사랑v,1997,2666
82,n3,모뉴엘,1400,2640
83,n0,천황성,1049,2598
84,n10,뽀로로유치원,1905,2555
85,n10,무지개의안개,725,2517
86,n0,보라두비,1794,2494
87,n1,야원,1024,2451
88,n8,틈새공략,910,2409
89,n6,gojyosatoru,1906,2376
90,n8,lnstagram,1923,2364
91,n0,날렵맨,764,2355
92,n6,웃을께이젠,800,2350
93,n16,사랑과정열을위해,1808,2344
94,n13,야채빵아,1965,2343
95,n15,Tosihiro,1913,2319
96,n2,이상복,888,2305
97,n0,키노악마,715,2304
98,n10,가람_영원,782,2276
99,n16,다비니,1382,2250
100,n7,INEEDU,1930,2200
