,職業,キャラクター,レベル,ポイント
1,n12,오리,2048,35644
2,n9,Deadly,1462,34168
3,n10,운좋은고양이,2046,32601
4,n0,산타루치노,2054,27852
5,n19,길선미,2053,26389
6,n8,이치키,2041,24678
7,n8,다누리,1835,22973
8,n14,결제가아니라결재,2050,22520
9,n2,감자고구마,2031,22017
10,n2,뉴삼총사,1917,21957
11,n14,마악마,2010,20058
12,n17,웅치키,2063,19903
13,n8,주악꾸악주의,2033,19234
14,n20,전여친,2000,18659
15,n0,운정리파괴자,2023,18489
16,n9,숑숑이활쏜다,2056,18060
17,n22,리퍼지크,2040,17628
18,n1,Guan_Yu,1459,16425
19,n8,민쏘쏘,2000,16138
20,n7,와니천사,2002,15900
21,n7,_천상,1257,15359
22,n19,쿠키돈먹음,2032,15162
23,n22,물련금,2000,15072
24,n20,뱌이,2012,14887
25,n0,여체1,2033,14825
26,n2,멋진숑숑이,2049,14570
27,n8,HOOT,2014,14564
28,n20,등치,2029,14494
29,n9,빨쿠,2014,14433
30,n24,얌시선장,2000,14286
31,n8,샤또지마,1971,14123
32,n2,지옥불_,2000,14051
33,n9,보찌,2020,13806
34,n20,웅치킨,2022,13461
35,n7,명량해전,2024,13425
36,n10,v1p1최강의조련사,882,13075
37,n25,우측,1423,12933
38,n7,금돌,2007,12856
39,n8,잼쿠,2021,12670
40,n3,버닝12,2000,12670
41,n8,맹밍,2030,12438
42,n22,슈퍼파워연금,2000,12260
43,n2,망파,2000,12136
44,n25,짱친,2019,12083
45,n22,쇼팬,2052,11989
46,n8,아려니,2032,11851
47,n15,리촹,2011,11798
48,n10,Dark다모,2011,11775
49,n7,기억해사랑해,1262,11740
50,n4,인생_콜전용,1714,11597
51,n19,차우니,1952,11528
52,n0,헤독,2017,11416
53,n10,장찬미,1879,11398
54,n8,스마트무빙,1985,11257
55,n10,투언,2000,11237
56,n18,사학광학사,1604,11190
57,n9,maya,924,11136
58,n10,빠칸,2011,11076
59,n2,리트군,1304,10991
60,n25,김치련,1371,10932
61,n25,흑인이싸면깜찍,1371,10851
62,n7,스와코프,2028,10831
63,n7,MinJu,2000,10804
64,n19,풀업s,2010,10793
65,n7,잇섭,2014,10725
66,n1,칼질하지마,2026,10611
67,n4,응묵,2000,10534
68,n25,제일포,1371,10487
69,n25,대못,1371,10453
70,n14,vvwvvw,1370,10416
71,n13,응식이,2000,10394
72,n24,해선,2000,10345
73,n9,나를찾지마,2011,10306
74,n12,S2조자룡,1411,10306
75,n20,MILKMAID,2000,10262
76,n9,vwwvvvw,1368,10249
77,n8,Lo또,2000,10206
78,n0,구매완료,1368,10205
79,n2,SeungEE,2000,10180
80,n25,추다솜,1417,10164
81,n8,통통햄찌,2000,10156
82,n8,심판,2028,10137
83,n20,핼버드,2000,10100
84,n20,아모튼,2000,10099
85,n3,파이오니아,1923,10075
86,n25,감옥싫어,1370,10041
87,n25,조옷가아,1417,9933
88,n19,다이신,2000,9877
89,n20,유이퐁,2001,9823
90,n25,참젓,1416,9822
91,n25,토토보증업체,1416,9812
92,n7,묵꼼,1845,9810
93,n13,주공주,1436,9806
94,n25,퓨우웅시인,1415,9758
95,n19,리정인,2015,9745
96,n8,한우육회,2000,9717
97,n22,llIIllIllIlll,1497,9694
98,n8,vvvvvvvvvvvvv,1747,9647
99,n8,죽어줄래,2030,9604
100,n25,한미희,1416,9595
