,職業,キャラクター,レベル,ポイント
1,n9,insunsky,1756,18115
2,n10,천마신녀,1716,14652
3,n9,고운비,867,12654
4,n2,레드마인,1720,11112
5,n10,뽀로로유치원,2030,10845
6,n0,자연의마신,1524,10230
7,n10,윤형석,2021,9752
8,n4,의사면허정지,2021,9661
9,n16,공약,2025,9464
10,n2,다크루비,895,9400
11,n4,샤비o,1715,9358
12,n2,댕아,2044,9071
13,n6,gojyosatoru,2019,8451
14,n6,DestinyHERO2,2009,8376
15,n8,유드로얄,726,7616
16,n1,폭한,2011,7410
17,n1,차도살인,1159,7400
18,n6,마카오박,761,7379
19,n10,송그림,1923,7323
20,n2,우르햄,2013,7319
21,n5,홀리데인로마,2010,7086
22,n5,리에스,917,6936
23,n24,Piracy,2030,6677
24,n4,O___Oa,2012,6540
25,n8,가품,2030,6440
26,n8,달빛바람v,1810,6193
27,n1,sdfsfsdf,1770,6068
28,n8,오데트,2005,6043
29,n8,아리검,2034,6018
30,n1,뜨거운형제,2000,5878
31,n0,Vaga_Bond,711,5821
32,n19,김인성2,1844,5585
33,n1,뭐이새기야,1438,5478
34,n1,천국의기사1,1529,5334
35,n9,무대뽀걸,1927,5304
36,n4,의사면허취소,2015,5303
37,n4,오늘그녀순간,1967,5273
38,n4,홀__리,1918,5139
39,n9,명궁revis,828,5094
40,n0,노을산마루,752,5057
41,n1,별이랑사,2000,5014
42,n20,지금니순간,2005,4990
43,n20,눈꽃잎,1714,4953
44,n8,힘을숨긴궁수,1916,4887
45,n8,솔잎새,2003,4858
46,n19,결점,2052,4839
47,n0,BeautifulLife,868,4809
48,n0,초특가,1926,4730
49,n0,친구란두글자,954,4626
50,n10,꼬마여우_JM,748,4588
51,n13,변신봉으로때리기,1962,4531
52,n21,엔도르시,2000,4516
53,n19,에넬,2026,4502
54,n19,료네,2015,4501
55,n14,블러드체페쉬,2013,4296
56,n10,수성용,2002,4291
57,n7,핑크블루,2017,4254
58,n8,윈도우걸,874,4180
59,n0,타락한gg기사,878,4036
60,n0,멜로우키스,873,4036
61,n2,김갑중,1930,3930
62,n8,천상재해,2000,3810
63,n2,BTS_RapMonster,2004,3808
64,n9,Browns궁수,1524,3778
65,n7,동관상사,867,3767
66,n10,혈마여련사,965,3707
67,n4,Twitter,2000,3656
68,n2,라꿍이랑,2003,3654
69,n24,xxXxXxx,2030,3628
70,n16,하이드넬,2000,3588
71,n0,샷아빠,946,3525
72,n10,xKira,734,3458
73,n3,코울슬로,1667,3449
74,n10,이양_조련,806,3409
75,n7,아르로미토스,2030,3392
76,n14,Tosihiro,2000,3389
77,n22,쑤까,1854,3378
78,n13,거치른이쁜걸,844,3357
79,n2,황제나라짱,761,3269
80,n14,장야,1914,3267
81,n9,상콤발랄,855,3261
82,n2,hong2,421,3179
83,n9,여전사도성,931,3164
84,n19,수감,1691,3151
85,n1,징한아이,928,3124
86,n9,JNS마창,2003,3120
87,n6,블론드,1760,3116
88,n20,민소매,1376,3070
89,n11,예쁜누님,976,3069
90,n5,_Taric_,1671,3020
91,n0,김새봄,781,2969
92,n1,퍼펙트챔피언,1382,2954
93,n0,잭니클라우스,1331,2937
94,n4,_천도_,1963,2930
95,n10,미워할수없는존재,714,2927
96,n8,포세이돈의딸,1734,2925
97,n2,?0firdoqwucfeki,517,2908
98,n1,파괴의신념,1503,2881
99,n16,하슈람,2015,2873
100,n10,윈드에로우,909,2823
