,-,職業,キャラクター,レベル,転生回数
1,-,,mttt,2025,5
2,-,,カカオ零,2014,5
3,-,,うにゃDX,2012,5
4,-,,ﾖﾄﾞﾊﾞｼﾞﾍﾟﾀﾞﾙ,2010,5
5,-,,たいやきあんこ,2010,5
6,-,,ﾌｪﾘｱ,2007,5
7,-,,マハーデーヴィー,2005,5
8,-,,marui11111,2005,5
9,-,,アリス・ワンダー,2004,5
10,-,,krisu,2003,5
11,-,,ろずこ,2003,5
12,-,,思いやりGDX,2003,5
13,-,,ウリ☆,2003,5
14,-,,ほしめろちゃん,2003,5
15,-,,サイバーナイト,2002,5
16,-,,Oddesy,2002,5
17,-,,御暇さん,2002,5
18,-,,もぐらⅲ,2001,5
19,-,,ψXENOψ,2001,5
20,-,,アクシズ教神官,2001,5
21,-,,アバブ,2001,5
22,-,,ｷｬﾌﾟﾃﾝ・ﾌｧﾙ君,2001,5
23,-,,マゼ・ドレーク,2001,5
24,-,,ξスロウξ,2000,5
25,-,,カジュアル,2000,5
26,-,,ナイスキャッチ,2000,5
27,-,,＊鬼鮫＊,2000,5
28,-,,Unlimited快楽園,2000,5
29,-,,ｼｮﾝﾎﾞﾘ沈殿丸,2000,5
30,-,,戦略破壊魔術兵器,2000,5
31,-,,エルロン5,2000,5
32,-,,あぷりこ,2000,5
33,-,,ラクサスドレアン,2000,5
34,-,,ハイドシークス,2000,5
35,-,,WaterLilyFlower,2000,5
36,-,,ﾛｰﾈﾙ,2000,5
37,-,,☆キノ♪,2000,5
38,-,,夜廻まるか,2000,5
39,-,,愛泉,2000,5
40,-,,ΨtinariΨ,2000,5
41,-,,アルス君,2000,5
42,-,,腐敗キノコ,2000,5
43,-,,ちびしぃ,2000,5
44,-,,ああ播磨灘,2000,5
45,-,,Hard_A,2000,5
46,-,,黒虎ちゃん,2000,5
47,-,,レジェンド石橋,2000,5
48,-,,ふぇの,2000,5
49,-,,akmm,2000,5
50,-,,宇宙ゴミちゃん,2000,5
